customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
CUST2313,Female,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.1,4566.16,Yes
CUST2314,Female,1,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,69.62,2229.37,No
CUST2315,Female,0,Yes,Yes,59,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.48,2685.19,Yes
CUST2316,Male,0,No,Yes,39,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),118.63,4622.35,No
CUST2317,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),28.21,2007.0,No
CUST2318,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,42.81,2953.98,No
CUST2319,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.63,828.48,No
CUST2320,Female,0,Yes,Yes,22,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.24,1945.26,No
CUST2321,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,76.34,760.12,No
CUST2322,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,104.65,945.77,No
CUST2323,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,62.82,3709.8,No
CUST2324,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.0,3339.96,No
CUST2325,Male,0,Yes,Yes,3,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,57.76,168.31,No
CUST2326,Female,1,Yes,Yes,65,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,97.38,6325.25,No
CUST2327,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),31.84,1845.45,No
CUST2328,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.95,1597.03,No
CUST2329,Male,0,No,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.32,7729.06,No
CUST2330,Female,0,Yes,No,66,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.43,4845.93,No
CUST2331,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.87,1142.07,No
CUST2332,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.63,372.02,No
CUST2333,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.14,619.47,No
CUST2334,Male,0,No,No,26,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),36.64,955.94,No
CUST2335,Female,1,No,Yes,4,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,71.18,284.58,No
CUST2336,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.92,2238.16,No
CUST2337,Male,0,No,Yes,52,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.76,3626.65,No
CUST2338,Female,0,No,Yes,29,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.63,1755.94,Yes
CUST2339,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,103.25,7333.61,No
CUST2340,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.71,3138.99,No
CUST2341,Male,0,Yes,Yes,16,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,47.19,753.07,No
CUST2342,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,85.95,1799.97,No
CUST2343,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.51,2120.18,No
CUST2344,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),41.93,1133.43,No
CUST2345,Male,0,No,No,52,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.11,4376.82,No
CUST2346,Female,0,No,Yes,4,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.33,106.26,No
CUST2347,Female,0,No,Yes,30,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,67.46,2022.82,No
CUST2348,Female,1,Yes,No,6,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.26,401.62,No
CUST2349,Male,0,No,Yes,27,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.11,812.55,No
CUST2350,Female,0,No,No,28,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),62.37,1750.31,No
CUST2351,Female,0,Yes,Yes,59,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.56,4577.25,No
CUST2352,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),55.85,1617.96,No
CUST2353,Female,0,No,Yes,56,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.5,2943.98,No
CUST2354,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.36,555.48,Yes
CUST2355,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),73.31,4620.87,No
CUST2356,Male,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),91.78,94.4,No
CUST2357,Male,0,No,No,39,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),44.43,1730.85,No
CUST2358,Male,1,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.0,177.52,No
CUST2359,Female,0,Yes,No,33,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.98,2771.94,Yes
CUST2360,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,93.58,743.72,No
CUST2361,Male,0,Yes,No,4,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.08,120.47,No
CUST2362,Female,0,No,Yes,44,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,32.95,1452.84,No
CUST2363,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,114.21,1255.28,No
CUST2364,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,32.35,96.67,Yes
CUST2365,Female,0,Yes,No,37,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.34,3745.51,No
CUST2366,Male,0,No,Yes,26,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.12,2624.23,No
CUST2367,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),44.76,805.1,No
CUST2368,Male,0,No,Yes,51,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.81,1422.76,No
CUST2369,Female,0,No,No,3,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.64,357.65,No
CUST2370,Male,0,Yes,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.1,3222.98,No
CUST2371,Female,0,No,Yes,39,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.06,4447.48,No
CUST2372,Female,0,No,Yes,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.55,1359.81,No
CUST2373,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.03,4260.27,No
CUST2374,Male,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.44,243.81,No
CUST2375,Male,1,No,No,44,No,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,68.05,2990.47,No
CUST2376,Female,1,Yes,Yes,52,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),79.43,4131.75,No
CUST2377,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),117.27,6803.2,No
CUST2378,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),33.51,129.2,No
CUST2379,Female,1,No,No,28,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.96,1679.0,Yes
CUST2380,Male,0,No,No,46,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,96.98,4462.3,No
CUST2381,Male,0,No,Yes,22,No,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),93.16,2054.05,No
CUST2382,Female,0,No,No,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.84,2272.95,No
CUST2383,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,84.32,419.53,No
CUST2384,Female,1,Yes,Yes,29,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.54,1896.72,Yes
CUST2385,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.61,1207.55,No
CUST2386,Male,1,No,Yes,23,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,110.77,2552.1,No
CUST2387,Male,1,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,112.06,559.53,No
CUST2388,Female,0,No,No,25,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.05,747.74,No
CUST2389,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.42,1761.2,Yes
CUST2390,Male,1,No,No,8,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.22,519.25,No
CUST2391,Female,1,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.37,1897.24,No
CUST2392,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.99,2656.69,Yes
CUST2393,Male,1,Yes,No,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.32,5566.49,No
CUST2394,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,114.79,8268.31,No
CUST2395,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,35.38,386.38,No
CUST2396,Female,1,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.79,7828.41,No
CUST2397,Female,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.25,3033.97,No
CUST2398,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.08,3149.11,Yes
CUST2399,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.75,3944.97,No
CUST2400,Female,0,No,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.6,5409.19,No
CUST2401,Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,99.29,6058.12,No
CUST2402,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),42.45,892.59,No
CUST2403,Female,0,Yes,No,41,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),97.84,4015.48,No
CUST2404,Male,0,Yes,No,54,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.78,6195.36,No
CUST2405,Male,0,No,Yes,57,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.4,2705.2,No
CUST2406,Male,0,Yes,No,61,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,76.34,4652.62,No
CUST2407,Male,0,No,Yes,61,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,64.77,3953.5,No
CUST2408,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,89.11,797.65,No
CUST2409,Female,0,No,Yes,49,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,89.47,4385.93,No
CUST2410,Male,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,111.01,110.05,No
CUST2411,Male,1,Yes,No,57,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.81,3519.86,Yes
CUST2412,Male,0,No,Yes,70,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),30.49,2134.76,No
CUST2413,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),93.31,1027.1,No
CUST2414,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.96,283.26,No
CUST2415,Male,0,Yes,Yes,5,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.18,151.26,No
CUST2416,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.57,1547.4,No
CUST2417,Female,0,No,Yes,62,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.79,2153.07,No
CUST2418,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,95.27,6855.23,No
CUST2419,Male,0,No,No,21,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),107.14,2254.06,Yes
CUST2420,Female,1,Yes,No,35,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.35,2287.13,Yes
CUST2421,Female,0,Yes,Yes,33,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.64,2002.32,No
CUST2422,Female,0,Yes,No,48,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.09,1014.06,Yes
CUST2423,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.68,3525.07,No
CUST2424,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),29.32,583.23,No
CUST2425,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.69,6156.48,No
CUST2426,Female,0,No,No,43,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,100.57,4320.55,No
CUST2427,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),110.21,6396.49,No
CUST2428,Male,0,No,No,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,73.59,2134.76,No
CUST2429,Female,0,No,No,12,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.25,790.56,No
CUST2430,Male,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),112.52,1016.04,Yes
CUST2431,Male,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.73,1993.91,No
CUST2432,Male,1,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.72,7086.33,No
CUST2433,Male,1,No,No,4,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,104.98,415.68,No
CUST2434,Male,0,No,No,53,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),101.82,5394.5,No
CUST2435,Female,0,Yes,Yes,7,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),51.64,361.89,No
CUST2436,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,91.08,1362.28,No
CUST2437,Male,0,No,Yes,41,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.0,2172.02,No
CUST2438,Female,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.31,2053.71,No
CUST2439,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),116.67,351.35,No
CUST2440,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,104.43,6997.89,Yes
CUST2441,Female,0,No,Yes,21,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,94.25,1981.41,Yes
CUST2442,Female,0,No,No,2,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),117.04,232.03,No
CUST2443,Male,0,Yes,Yes,54,No,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,46.04,2485.91,No
CUST2444,Male,0,Yes,Yes,5,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.79,378.48,No
CUST2445,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,114.12,5590.03,No
CUST2446,Male,0,Yes,Yes,33,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.28,1720.33,No
CUST2447,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,113.02,4855.21,No
CUST2448,Male,0,No,No,41,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.48,3384.74,No
CUST2449,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.8,1234.26,No
CUST2450,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),113.52,4432.14,No
CUST2451,Female,0,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.92,2004.37,No
CUST2452,Male,0,Yes,No,11,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),119.78,1316.49,No
CUST2453,Female,0,No,No,16,No,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,25.61,409.73,No
CUST2454,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.12,517.22,No
CUST2455,Female,0,Yes,Yes,9,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.4,584.21,No
CUST2456,Male,0,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,70.07,284.05,No
CUST2457,Male,0,Yes,Yes,28,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.75,2511.71,No
CUST2458,Female,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.03,1708.51,No
CUST2459,Female,0,Yes,Yes,6,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,92.3,554.69,No
CUST2460,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.71,348.06,Yes
CUST2461,Female,0,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.73,84.61,Yes
CUST2462,Female,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,40.91,2906.42,No
CUST2463,Male,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.41,3528.19,No
CUST2464,Female,0,Yes,No,53,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),96.97,5143.59,No
CUST2465,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.42,4623.11,No
CUST2466,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,46.6,557.2,No
CUST2467,Male,0,No,No,16,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.36,1208.36,No
CUST2468,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.5,1101.16,No
CUST2469,Female,0,No,No,38,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,20.58,781.74,No
CUST2470,Male,1,No,No,30,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.72,2659.03,Yes
CUST2471,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,72.61,504.48,No
CUST2472,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,113.74,2727.6,No
CUST2473,Female,0,Yes,Yes,31,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,2489.08,Yes
CUST2474,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.76,1099.17,No
CUST2475,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.36,1890.36,No
CUST2476,Male,0,Yes,Yes,28,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,108.38,3033.68,No
CUST2477,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),25.47,48.53,No
CUST2478,Female,0,Yes,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),56.66,61.08,No
CUST2479,Female,0,No,Yes,50,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.37,4466.01,No
CUST2480,Male,0,No,No,0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.44,3.46,No
CUST2481,Male,1,No,Yes,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),113.18,5545.31,Yes
CUST2482,Female,0,No,No,18,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.52,839.86,Yes
CUST2483,Male,0,Yes,No,59,No,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.93,3830.13,No
CUST2484,Male,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,57.85,2607.21,No
CUST2485,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.93,981.32,No
