customerID,gender,Usia >65 Tahun (SeniorCitizen),Memiliki Pasangan (Partner),Memiliki Tanggungan (Dependents),Lama Berlangganan (tenure),Layanan Telepon (PhoneService),Memiliki Beberapan Layanan Telepon (MultipleLines),Jenis Layanan Internet (InternetService),Memiliki Keamanan Online (OnlineSecurity), Memiliki Backup Online (OnlineBackup),Memiliki Perlindungan Perangkat (DeviceProtection),Memiliki Dukungan Teknis (TechSupport),Layanan Streaming TV (StreamingTV), Layanan Streaming Film (StreamingMovies),Jenis Kontrak Pelanggan (Contract),Tagihan Paperless (PaperlessBilling),Metode Pembayaran (PaymentMethod),Jumlah Tagihan per Bulan (MonthlyCharges),Total Tagihan Selama Menjadi Pelanggan (TotalCharges),Churn
ID6236B5,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),71.58,6911.52,No
IDB834C1,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,81.76,488.94,No
IDDD4F65,Male,0,Yes,Yes,18,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,49.54,7625.18,Yes
IDCCD063,Male,0,Yes,Yes,54,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),115.3,1516.5,No
IDA5A4FE,Male,0,Yes,No,56,No,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,72.03,7839.88,No
ID016644,Male,1,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),38.25,1421.1,Yes
ID9D8ECB,Male,1,No,No,0,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),30.78,3566.04,No
ID5882F5,Male,1,Yes,No,7,No,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,74.17,2482.74,No
IDF7D0B0,Female,0,No,No,50,No,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.52,3477.19,Yes
IDA0D3E3,Female,0,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,39.25,2019.19,No
IDC5D45B,Female,1,No,No,46,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),23.07,7723.23,No
ID632119,Male,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),76.66,2459.69,Yes
ID8BC893,Female,1,No,No,63,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),79.86,5233.13,Yes
ID9A3365,Male,1,Yes,Yes,9,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,34.18,1116.83,No
ID3EDBFE,Male,1,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),80.17,6598.61,Yes
ID98C567,Female,1,Yes,No,11,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),115.2,4349.21,No
ID868DE0,Male,1,Yes,No,32,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),117.83,7835.98,No
ID2DF01C,Male,0,No,Yes,70,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,108.85,3398.75,No
ID129E36,Female,0,Yes,No,16,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.71,1579.67,No
ID7B44F1,Female,0,No,No,60,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,40.94,2781.23,Yes
IDB60935,Female,1,No,No,9,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.64,5900.99,Yes
IDC20411,Male,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),64.49,5279.67,Yes
ID8C4836,Female,1,Yes,Yes,59,No,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),81.96,6231.21,Yes
ID7D9C62,Female,1,Yes,Yes,69,Yes,No,DSL,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),105.07,606.29,No
IDBF9817,Male,0,Yes,Yes,16,No,No phone service,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,43.2,4651.34,Yes
ID561EBD,Female,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,67.96,7458.71,No
ID486BDA,Female,1,No,No,36,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),84.74,881.06,No
IDC5766C,Female,1,Yes,Yes,61,No,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,64.56,772.8,No
ID0B12C0,Male,1,No,Yes,71,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),65.42,5738.5,No
ID03F836,Male,0,No,No,28,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),42.51,2535.16,No
IDE1D027,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,118.67,5275.46,Yes
ID5B123E,Male,0,Yes,Yes,10,No,No phone service,No,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,67.52,4372.17,No
ID5D8297,Female,1,No,Yes,5,No,No phone service,No,No internet service,No,Yes,No,No,No internet service,Two year,No,Mailed check,73.27,7888.81,Yes
IDD68E9F,Male,1,Yes,Yes,34,No,No phone service,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),41.86,7114.67,No
IDD4F148,Male,0,Yes,Yes,32,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,71.41,5431.02,No
IDCFC53D,Female,1,No,No,17,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),45.53,2108.16,No
IDEB863A,Female,0,No,Yes,36,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,40.23,2110.03,No
ID9115B0,Female,1,Yes,Yes,12,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,47.57,7060.31,No
IDD8F914,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.28,4691.02,Yes
ID9EB74C,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),77.02,6318.47,No
ID699F69,Male,0,Yes,No,62,No,Yes,No,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),58.75,3609.92,Yes
IDCDADAC,Female,0,Yes,No,33,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),109.87,842.53,Yes
IDBACD18,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),24.07,2674.84,Yes
ID2C9A92,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),24.32,1305.97,Yes
ID94CE9C,Female,0,No,Yes,55,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),108.59,6259.03,Yes
IDDFE1DC,Female,0,No,Yes,36,No,No phone service,No,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,32.66,5610.09,No
ID3CC69F,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),20.22,725.54,No
ID09082A,Male,1,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),37.89,4978.66,No
ID76EA23,Female,1,Yes,No,16,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),102.39,6995.6,No
ID8F395A,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),100.27,5584.97,Yes
IDEAE8A8,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),54.01,4098.67,No
ID0D4056,Male,1,No,No,11,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),86.8,2508.67,No
IDAFE960,Female,0,Yes,No,20,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,70.72,7099.03,No
IDCC6C82,Female,0,Yes,Yes,41,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,110.47,3393.98,Yes
IDA1895A,Male,0,Yes,Yes,60,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.64,6846.04,Yes
IDE38C1D,Male,0,No,Yes,57,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),101.32,6268.34,Yes
IDECC55E,Female,0,No,Yes,53,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,37.06,6533.49,Yes
ID1DC629,Female,1,No,Yes,33,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,59.16,7918.58,Yes
IDCD4EDD,Female,1,Yes,No,6,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),39.2,5995.09,No
ID2C0A89,Female,1,No,No,34,No,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,90.26,291.65,Yes
IDE6F1F6,Male,1,No,No,14,No,No,DSL,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,87.83,1659.36,No
ID3139DD,Female,1,Yes,No,64,No,No,No,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,74.79,300.86,No
ID0F60A1,Female,0,Yes,Yes,24,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.82,1535.51,No
IDA1B062,Male,0,No,Yes,58,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,83.96,510.29,Yes
IDA39762,Female,0,No,No,5,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,97.64,4022.9,No
IDB34077,Male,0,No,Yes,51,No,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),43.94,245.09,No
ID42B726,Female,1,No,No,20,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,62.89,3791.18,Yes
IDDA9581,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.16,7192.75,No
IDDBDEEF,Male,1,Yes,Yes,31,No,No,No,Yes,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.96,5993.64,Yes
ID9E1C0E,Male,0,Yes,Yes,52,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,90.17,7552.77,Yes
IDA4F371,Female,1,No,No,58,No,No phone service,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),89.14,1828.64,Yes
ID2E5E3E,Female,0,No,No,68,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),90.94,4258.06,No
ID67E73F,Female,1,Yes,No,61,No,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,50.88,2562.26,No
IDEA1263,Male,1,Yes,No,3,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,86.22,3960.68,No
ID6DF578,Female,0,No,Yes,17,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,56.75,4465.47,Yes
IDF637E8,Male,0,No,Yes,55,No,Yes,No,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,114.45,308.77,No
ID49B290,Male,1,Yes,Yes,23,No,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),54.34,1881.38,No
IDD40D64,Female,1,Yes,Yes,65,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,80.3,5644.09,Yes
ID07AD68,Male,0,Yes,No,12,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,95.01,6187.97,No
IDEEB78E,Female,1,No,Yes,61,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),110.64,4564.22,No
ID1DAEE9,Female,1,No,Yes,53,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,63.79,2181.22,Yes
IDD138F2,Female,0,No,Yes,14,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),56.05,3252.57,Yes
ID8B7B93,Female,1,No,No,68,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,63.0,786.37,No
ID6DD8ED,Female,0,No,No,2,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.37,7626.37,No
ID2A503C,Male,1,No,No,36,No,No phone service,DSL,No internet service,No,No,Yes,No,No,One year,No,Credit card (automatic),85.39,6952.05,Yes
IDF0C9B6,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,No internet service,No,No internet service,One year,No,Credit card (automatic),113.27,543.51,Yes
IDAF7B6F,Female,1,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.61,1348.6,Yes
ID36C2C5,Female,0,No,Yes,62,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),76.09,4657.13,No
ID081D2A,Male,1,Yes,Yes,34,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.76,1874.79,Yes
ID52FAA0,Male,0,No,Yes,51,No,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),30.01,7476.52,No
ID5FEA62,Male,1,Yes,No,27,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),69.39,6049.61,Yes
ID1AE195,Male,1,No,No,17,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,106.52,2200.87,No
ID67909C,Female,1,Yes,Yes,35,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,110.05,68.69,Yes
ID469480,Female,1,Yes,Yes,32,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,71.44,6399.59,Yes
ID2E0509,Male,1,No,No,63,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,One year,No,Electronic check,22.5,3404.24,No
IDBA8F9B,Female,1,No,No,25,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Mailed check,30.56,5146.17,Yes
ID842E5B,Male,1,Yes,No,47,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),78.67,2310.06,Yes
ID8AA478,Female,1,Yes,Yes,39,No,Yes,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),32.39,1160.13,No
ID7CEB75,Male,1,No,Yes,16,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.94,5408.99,No
ID2E663C,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,97.21,3613.59,Yes
IDA094CF,Male,0,No,No,6,Yes,No,No,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,95.07,1896.65,Yes
ID1AF786,Male,1,No,No,56,Yes,No,No,Yes,No,No,Yes,No internet service,No,One year,No,Electronic check,104.28,1118.27,No
ID29E8B2,Female,0,Yes,No,7,No,Yes,No,No internet service,Yes,No,Yes,No,No internet service,One year,No,Electronic check,30.57,4652.23,No
IDD597BC,Male,1,No,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,39.81,5809.89,No
ID8A0AAC,Female,1,Yes,Yes,30,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,103.3,2285.42,No
ID5BEADC,Female,0,Yes,No,58,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),92.11,5886.44,Yes
ID6B570A,Male,1,No,Yes,57,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,100.6,1481.32,Yes
ID2E2BD4,Female,1,Yes,No,11,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),118.97,2720.56,Yes
ID28762D,Female,0,No,Yes,47,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,106.44,5964.16,No
ID923FAB,Female,0,No,No,30,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),72.05,5287.95,No
IDDCD3F8,Female,1,No,Yes,62,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,51.08,2178.78,Yes
IDE9164A,Female,0,Yes,Yes,38,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),76.97,994.64,No
IDE2CBE2,Male,0,No,No,19,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),83.86,358.94,No
IDF6F2F3,Female,1,Yes,No,47,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),53.53,6706.56,Yes
IDB59A1D,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.09,619.63,Yes
IDF1B50A,Female,0,No,No,53,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),29.28,936.46,No
ID8FF805,Female,1,No,No,70,No,No,No,No,Yes,No internet service,Yes,Yes,No,One year,No,Mailed check,97.94,1916.93,Yes
ID7AD33A,Female,0,Yes,Yes,28,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),23.2,3576.44,Yes
ID1A89E1,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,69.8,6322.5,No
ID7708B9,Female,1,No,No,47,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,106.14,1994.89,No
ID40D345,Male,1,No,No,55,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,28.65,4357.2,No
ID7551B5,Male,1,Yes,Yes,16,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),71.77,741.17,No
IDED7D83,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.94,3726.8,Yes
ID6D0F4D,Male,1,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),109.48,1437.56,No
IDBA1FC0,Female,1,No,No,44,No,Yes,No,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,103.23,1705.31,No
ID579F19,Male,0,Yes,Yes,8,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),113.39,2947.29,Yes
ID70B274,Male,1,No,Yes,6,No,No phone service,No,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),107.5,6095.55,Yes
ID2D8D52,Female,1,Yes,No,15,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.66,5957.01,Yes
ID25CC60,Female,1,No,Yes,18,No,No,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),38.49,3331.48,No
ID5C8C77,Female,1,No,No,5,No,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,50.25,967.0,No
ID42755B,Male,0,No,Yes,10,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,69.69,2259.92,Yes
IDA859FC,Female,1,Yes,No,60,No,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.89,4052.74,No
ID5B922F,Female,1,Yes,Yes,41,Yes,Yes,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),98.22,6957.91,Yes
IDEFC652,Male,0,Yes,No,12,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),42.7,7746.67,No
IDDE0C53,Female,1,No,No,11,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,32.83,5107.02,Yes
IDA3F2EE,Female,0,No,Yes,19,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,68.26,2818.48,Yes
IDDCD105,Female,0,Yes,No,49,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,35.78,5553.76,Yes
ID03A821,Female,0,No,No,35,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.37,2703.12,Yes
ID4D869F,Male,1,No,No,68,No,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,77.56,5011.28,Yes
ID77DF37,Female,0,No,No,36,No,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),94.11,1965.26,Yes
IDA7FA20,Female,0,Yes,Yes,11,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,26.34,2150.57,No
ID58B253,Male,0,No,No,39,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),116.47,620.3,No
IDF8C28D,Female,1,Yes,Yes,53,No,No,No,No,Yes,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),20.0,3372.73,Yes
IDB3132D,Male,1,Yes,Yes,1,No,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),52.54,4953.03,No
ID041601,Female,1,Yes,Yes,49,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,87.96,6314.58,No
ID342B70,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),24.51,6486.58,No
ID27817C,Male,1,Yes,No,44,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),28.33,7939.71,No
IDE75B5A,Male,1,No,No,8,No,No phone service,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,27.67,720.29,Yes
ID76DF59,Male,1,Yes,Yes,61,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.15,3955.23,No
ID8CA7E8,Female,0,Yes,No,46,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.59,4180.57,No
IDB68271,Male,0,Yes,Yes,4,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,75.54,6440.18,No
ID71A3CB,Female,0,No,No,0,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.36,2145.54,Yes
IDEAFFE5,Male,0,No,No,43,No,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),54.6,573.59,Yes
ID2999BE,Male,1,No,No,21,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,21.87,2523.8,No
IDFBCA9A,Male,0,No,Yes,37,No,No phone service,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,22.16,7871.74,No
ID3832AB,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,108.83,7197.54,No
ID39E384,Male,0,Yes,No,30,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,30.26,3174.07,No
ID67ABE3,Female,0,No,Yes,66,No,No,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,119.98,7012.65,No
IDC4F944,Female,1,No,Yes,41,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),36.44,281.38,Yes
IDCC9B27,Female,1,No,No,25,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,87.46,2527.35,Yes
IDDD7221,Female,1,No,Yes,12,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),114.9,5819.96,No
ID03E787,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),56.23,1787.19,No
ID17E598,Female,1,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,93.44,1603.16,No
IDE32CC1,Female,0,No,No,66,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),55.09,6897.22,Yes
IDC6CD82,Female,1,No,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.49,4935.31,Yes
IDE489FE,Female,1,No,No,54,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),40.18,7912.4,No
ID88953B,Male,1,No,No,57,No,No phone service,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),102.09,1094.66,Yes
IDB582A6,Male,1,No,Yes,62,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,45.74,2861.9,No
